absolute_course_url,subject_name,course_url
https://www.class-central.com/course/coursera-programming-fundamentals-9574,Programming ,/course/coursera-programming-fundamentals-9574
https://www.class-central.com/course/coursera-python-data-representations-9550,Programming ,/course/coursera-python-data-representations-9550
https://www.class-central.com/course/coursera-introducao-ao-desenvolvimento-de-aplicativos-android-10721,Programming ,/course/coursera-introducao-ao-desenvolvimento-de-aplicativos-android-10721
https://www.class-central.com/course/coursera-interactive-computer-graphics-2067,Programming ,/course/coursera-interactive-computer-graphics-2067
https://www.class-central.com/course/coursera-introduction-to-meteor-js-development-4328,Programming ,/course/coursera-introduction-to-meteor-js-development-4328
https://www.class-central.com/course/coursera-como-criar-aplicativos-com-multiplas-telas-para-iphone-e-ipad-4335,Programming ,/course/coursera-como-criar-aplicativos-com-multiplas-telas-para-iphone-e-ipad-4335
https://www.class-central.com/course/coursera-responsive-website-development-and-design-capstone-5097,Programming ,/course/coursera-responsive-website-development-and-design-capstone-5097
https://www.class-central.com/course/coursera-running-product-design-sprints-5592,Programming ,/course/coursera-running-product-design-sprints-5592
https://www.class-central.com/course/coursera-desenvolvimento-agil-com-padroes-de-projeto-5674,Programming ,/course/coursera-desenvolvimento-agil-com-padroes-de-projeto-5674
https://www.class-central.com/course/coursera-introduction-to-neurohacking-in-r-6420,Programming ,/course/coursera-introduction-to-neurohacking-in-r-6420
https://www.class-central.com/course/coursera-python-programming-essentials-9549,Programming ,/course/coursera-python-programming-essentials-9549
https://www.class-central.com/course/coursera-design-patterns-9215,Programming ,/course/coursera-design-patterns-9215
https://www.class-central.com/course/coursera-excel-vba-for-creative-problem-solving-part-2-9943,Programming ,/course/coursera-excel-vba-for-creative-problem-solving-part-2-9943
https://www.class-central.com/course/coursera-requirements-gathering-for-secure-software-development-9809,Programming ,/course/coursera-requirements-gathering-for-secure-software-development-9809
https://www.class-central.com/course/coursera-requirements-elicitation-artifact-and-stakeholder-analysis-9811,Programming ,/course/coursera-requirements-elicitation-artifact-and-stakeholder-analysis-9811
https://www.class-central.com/course/coursera-----golang--2-10450,Programming ,/course/coursera-----golang--2-10450
https://www.class-central.com/course/edx-program-a-server-side-application-using-asp-net-core-10039,Programming ,/course/edx-program-a-server-side-application-using-asp-net-core-10039
https://www.class-central.com/course/coursera-unity-5914,Programming ,/course/coursera-unity-5914
https://www.class-central.com/course/coursera-como-criar-jogos-2d-para-iphone-e-ipad-4266,Programming ,/course/coursera-como-criar-jogos-2d-para-iphone-e-ipad-4266
https://www.class-central.com/course/coursera-desarrollo-de-aplicaciones-ios-proyecto-final-5137,Programming ,/course/coursera-desarrollo-de-aplicaciones-ios-proyecto-final-5137
https://www.class-central.com/course/coursera-web-application-development-basic-concepts-5497,Programming ,/course/coursera-web-application-development-basic-concepts-5497
https://www.class-central.com/course/coursera-------7272,Programming ,/course/coursera-------7272
https://www.class-central.com/course/coursera--python---10425,Programming ,/course/coursera--python---10425
https://www.class-central.com/course/coursera--the-advanced-object-oriented-technology-1737,Programming ,/course/coursera--the-advanced-object-oriented-technology-1737
https://www.class-central.com/course/coursera-c--5526,Programming ,/course/coursera-c--5526
https://www.class-central.com/course/coursera-----9585,Programming ,/course/coursera-----9585
https://www.class-central.com/course/coursera-----android--9989,Programming ,/course/coursera-----android--9989
https://www.class-central.com/course/coursera---------10036,Programming ,/course/coursera---------10036
https://www.class-central.com/course/coursera-build-your-own-ios-app-6235,Programming ,/course/coursera-build-your-own-ios-app-6235
https://www.class-central.com/course/coursera-desarrollo-de-videojuegos-en-unity-una-introduccion-4665,Programming ,/course/coursera-desarrollo-de-videojuegos-en-unity-una-introduccion-4665
https://www.class-central.com/course/coursera-----2----5276,Programming ,/course/coursera-----2----5276
https://www.class-central.com/course/coursera-vlsi-cad-part-i-logic-428,Programming ,/course/coursera-vlsi-cad-part-i-logic-428
https://www.class-central.com/course/coursera-----1----5284,Programming ,/course/coursera-----1----5284
https://www.class-central.com/course/coursera-programando-con-java-para-aplicaciones-android-5450,Programming ,/course/coursera-programando-con-java-para-aplicaciones-android-5450
https://www.class-central.com/course/coursera-swift-programar-para-ios-4623,Programming ,/course/coursera-swift-programar-para-ios-4623
https://www.class-central.com/course/coursera-windows-5599,Programming ,/course/coursera-windows-5599
https://www.class-central.com/course/coursera-c--6294,Programming ,/course/coursera-c--6294
https://www.class-central.com/course/coursera-developing-android-apps-with-app-inventor-8687,Programming ,/course/coursera-developing-android-apps-with-app-inventor-8687
https://www.class-central.com/course/coursera-----latex-introduction-to-latex-1377,Programming ,/course/coursera-----latex-introduction-to-latex-1377
https://www.class-central.com/course/coursera-------7010,Programming ,/course/coursera-------7010
https://www.class-central.com/course/coursera--4198,Programming ,/course/coursera--4198
https://www.class-central.com/course/coursera-videojuegos-de-que-hablamos-4648,Programming ,/course/coursera-videojuegos-de-que-hablamos-4648
https://www.class-central.com/course/coursera--5913,Programming ,/course/coursera--5913
https://www.class-central.com/course/coursera-c--5609,Programming ,/course/coursera-c--5609
